id,product_id,size,color,price_adjustment,sku
1829,547,XL,Blanco,6.37,SKU547XLB
1830,547,M,Gris,-17.54,SKU547MG
1831,548,M,Marrón,40.02,SKU548MM
1832,548,L,Marrón,32.99,SKU548LM
1833,548,L,Beige,13.85,SKU548LB
1834,549,XL,Rojo,-9.18,SKU549XLR
1835,549,S,Negro,23.84,SKU549SN
1836,549,XS,Rojo,-9.52,SKU549XSR
1837,549,XS,Beige,48.48,SKU549XSB
1838,549,M,Negro,36.3,SKU549MN
1839,550,L,Azul,2.37,SKU550LA
1840,550,S,Azul,-15.22,SKU550SA
1841,550,M,Gris,33.23,SKU550MG
1842,551,M,Blanco,-18.03,SKU551MB
1843,551,L,Rojo,-11.33,SKU551LR
1844,551,XS,Azul,7.32,SKU551XSA
1845,552,M,Gris,34.27,SKU552MG
1846,552,S,Negro,27.02,SKU552SN
1847,552,L,Negro,48.51,SKU552LN
1848,553,XS,Beige,19.64,SKU553XSB
1849,553,M,Gris,21.17,SKU553MG
1850,553,M,Beige,1.52,SKU553MB
1851,554,XL,Gris,28.4,SKU554XLG
1852,554,L,Blanco,-7.34,SKU554LB
1853,554,XS,Beige,-17.67,SKU554XSB
1854,554,M,Rojo,-3.98,SKU554MR
1855,555,XS,Negro,14.78,SKU555XSN
1856,555,XS,Beige,28.24,SKU555XSB
1857,556,L,Beige,45.03,SKU556LB
1858,556,M,Marrón,-10.53,SKU556MM
1859,556,XL,Azul,36.31,SKU556XLA
1860,556,XL,Negro,15.61,SKU556XLN
1861,556,M,Negro,-2.21,SKU556MN
1862,557,S,Rojo,20.28,SKU557SR
1863,557,L,Azul,36.68,SKU557LA
1864,557,XL,Gris,48.83,SKU557XLG
1865,557,L,Marrón,-8.27,SKU557LM
1866,557,XL,Beige,5.48,SKU557XLB
1867,558,XS,Gris,-18.7,SKU558XSG
1868,558,L,Negro,18.92,SKU558LN
1869,558,S,Negro,3.91,SKU558SN
1870,558,S,Azul,-1.24,SKU558SA
1871,559,XS,Marrón,22.24,SKU559XSM
1872,559,M,Azul,6.35,SKU559MA
1873,559,M,Gris,37.31,SKU559MG
1874,559,M,Verde,-18.65,SKU559MV
1875,560,XL,Azul,-19.58,SKU560XLA
1876,560,S,Beige,23.9,SKU560SB
1877,560,S,Gris,33.85,SKU560SG
1878,560,XS,Rojo,34.72,SKU560XSR
1879,561,S,Verde,37.92,SKU561SV
1880,561,S,Negro,40.83,SKU561SN
1881,561,L,Blanco,5.12,SKU561LB
1882,562,XS,Negro,-8.94,SKU562XSN
1883,562,XL,Negro,27.79,SKU562XLN
1884,562,M,Beige,-15.76,SKU562MB
1885,562,XS,Gris,-12.84,SKU562XSG
1886,563,S,Azul,26.86,SKU563SA
1887,563,XS,Blanco,20.47,SKU563XSB
1888,563,S,Beige,21.38,SKU563SB
1889,563,XS,Verde,-14.53,SKU563XSV
1890,564,S,Azul,-9.49,SKU564SA
1891,564,S,Negro,-6.51,SKU564SN
1892,564,XL,Beige,37.1,SKU564XLB
1893,565,L,Rojo,-15.33,SKU565LR
1894,565,XS,Gris,1.61,SKU565XSG
1895,566,M,Azul,13.25,SKU566MA
1896,566,L,Azul,22.64,SKU566LA
1897,567,M,Rojo,2.64,SKU567MR
1898,567,L,Verde,26.34,SKU567LV
1899,567,XS,Gris,0.08,SKU567XSG
1900,567,M,Beige,3.08,SKU567MB
1901,567,XL,Marrón,42.24,SKU567XLM
1902,568,S,Beige,-9.02,SKU568SB
1903,568,M,Negro,45.65,SKU568MN
1904,568,XL,Verde,36.59,SKU568XLV
1905,569,L,Blanco,43.64,SKU569LB
1906,569,L,Azul,36.57,SKU569LA
1907,569,XS,Negro,36.04,SKU569XSN
1908,569,XL,Negro,11.05,SKU569XLN
1909,569,M,Verde,33.65,SKU569MV
1910,570,M,Blanco,-17.17,SKU570MB
1911,570,XL,Negro,49.56,SKU570XLN
1912,570,XL,Blanco,16.84,SKU570XLB
1913,571,S,Verde,19.11,SKU571SV
1914,571,L,Beige,44.34,SKU571LB
1915,571,XS,Negro,-5.51,SKU571XSN
1916,572,M,Marrón,45.41,SKU572MM
1917,572,XL,Gris,-13.29,SKU572XLG
1918,572,XL,Marrón,-18.11,SKU572XLM
1919,572,S,Verde,-5.88,SKU572SV
1920,573,L,Rojo,25.46,SKU573LR
1921,573,L,Beige,41.55,SKU573LB
1922,574,XL,Rojo,7.63,SKU574XLR
1923,574,XL,Gris,24.24,SKU574XLG
1924,574,L,Rojo,42.09,SKU574LR
1925,575,L,Beige,6.64,SKU575LB
1926,575,XL,Rojo,36.54,SKU575XLR
1927,576,XS,Gris,12.11,SKU576XSG
1928,576,L,Negro,24.2,SKU576LN
1929,576,XL,Beige,12.91,SKU576XLB
1930,576,XS,Rojo,-5.25,SKU576XSR
1931,576,XL,Verde,-5.32,SKU576XLV
1932,577,L,Verde,29.19,SKU577LV
1933,577,L,Beige,32.7,SKU577LB
1934,577,XS,Azul,43.23,SKU577XSA
1935,577,M,Beige,13.33,SKU577MB
1936,578,S,Rojo,-5.43,SKU578SR
1937,578,XL,Marrón,21.1,SKU578XLM
1938,578,XS,Blanco,9.92,SKU578XSB
1939,578,S,Beige,36.04,SKU578SB
1940,578,L,Negro,30.71,SKU578LN
1941,579,S,Gris,12.41,SKU579SG
1942,579,XL,Verde,-11.7,SKU579XLV
1943,579,XS,Gris,39.42,SKU579XSG
1944,580,S,Marrón,24.21,SKU580SM
1945,580,XL,Negro,35.34,SKU580XLN
1946,581,M,Gris,19.95,SKU581MG
1947,581,M,Marrón,6.02,SKU581MM
1948,581,M,Rojo,31.72,SKU581MR
1949,582,M,Azul,27.36,SKU582MA
1950,582,M,Marrón,4.86,SKU582MM
1951,582,XS,Verde,-15.8,SKU582XSV
1952,582,L,Verde,7.75,SKU582LV
1953,582,XL,Beige,38.89,SKU582XLB
1954,583,M,Negro,4.79,SKU583MN
1955,583,L,Blanco,1.18,SKU583LB
1956,583,XL,Azul,-9.66,SKU583XLA
1957,583,M,Marrón,47.04,SKU583MM
1958,584,S,Negro,42.43,SKU584SN
1959,584,M,Rojo,20.5,SKU584MR
1960,584,M,Azul,22.53,SKU584MA
1961,585,XL,Beige,-15.82,SKU585XLB
1962,585,XS,Negro,2.57,SKU585XSN
1963,585,L,Blanco,7.15,SKU585LB
1964,586,M,Blanco,35.48,SKU586MB
1965,586,L,Negro,36.76,SKU586LN
1966,586,XS,Azul,44.21,SKU586XSA
1967,586,M,Marrón,23.42,SKU586MM
1968,587,XL,Gris,42.84,SKU587XLG
1969,587,XS,Beige,28.01,SKU587XSB
1970,587,L,Blanco,22.17,SKU587LB
1971,587,XL,Negro,26.14,SKU587XLN
1972,587,XL,Azul,13.25,SKU587XLA
1973,588,L,Marrón,-4.0,SKU588LM
1974,588,XS,Blanco,25.06,SKU588XSB
1975,588,S,Azul,-12.32,SKU588SA
1976,589,S,Blanco,30.47,SKU589SB
1977,589,M,Rojo,5.59,SKU589MR
1978,589,M,Beige,15.15,SKU589MB
1979,590,L,Rojo,20.09,SKU590LR
1980,590,S,Verde,-16.89,SKU590SV
1981,590,L,Verde,16.07,SKU590LV
1982,591,S,Beige,-3.3,SKU591SB
1983,591,XS,Negro,31.08,SKU591XSN
1984,592,L,Verde,38.8,SKU592LV
1985,592,XL,Blanco,-12.91,SKU592XLB
1986,592,XS,Rojo,-10.3,SKU592XSR
1987,593,XL,Marrón,-0.4,SKU593XLM
1988,593,M,Marrón,-15.64,SKU593MM
1989,593,M,Gris,33.13,SKU593MG
1990,594,XS,Blanco,46.57,SKU594XSB
1991,594,XS,Gris,48.83,SKU594XSG
1992,594,XL,Verde,-11.48,SKU594XLV
1993,595,XS,Blanco,39.36,SKU595XSB
1994,595,M,Marrón,-17.38,SKU595MM
1995,595,L,Rojo,28.64,SKU595LR
1996,596,L,Verde,-10.83,SKU596LV
1997,596,XL,Rojo,32.58,SKU596XLR
1998,596,S,Azul,40.45,SKU596SA
1999,596,M,Azul,-13.01,SKU596MA
2000,597,M,Beige,41.07,SKU597MB
2001,597,XL,Verde,28.8,SKU597XLV
2002,597,S,Negro,3.88,SKU597SN
2003,598,L,Negro,35.62,SKU598LN
2004,598,XL,Rojo,-4.0,SKU598XLR
2005,599,XS,Blanco,1.38,SKU599XSB
2006,599,L,Marrón,46.87,SKU599LM
2007,599,XL,Verde,0.97,SKU599XLV
2008,600,XS,Gris,24.88,SKU600XSG
2009,600,XS,Negro,22.03,SKU600XSN
2010,600,S,Azul,37.25,SKU600SA
2011,600,XS,Beige,35.13,SKU600XSB
2012,600,M,Blanco,2.3,SKU600MB
2013,601,M,Beige,-19.9,SKU601MB
2014,601,XL,Marrón,-14.07,SKU601XLM
2015,601,M,Verde,30.34,SKU601MV
2016,602,S,Marrón,14.79,SKU602SM
2017,602,S,Rojo,-10.61,SKU602SR
2018,602,L,Gris,14.11,SKU602LG
2019,602,M,Marrón,-2.99,SKU602MM
2020,603,XS,Azul,-5.12,SKU603XSA
2021,603,S,Verde,-15.83,SKU603SV
2022,603,L,Blanco,48.1,SKU603LB
2023,604,L,Rojo,34.02,SKU604LR
2024,604,M,Rojo,22.92,SKU604MR
2025,604,S,Azul,49.06,SKU604SA
2026,605,S,Blanco,-12.0,SKU605SB
2027,605,XS,Verde,44.44,SKU605XSV
2028,605,XL,Blanco,30.1,SKU605XLB
2029,605,M,Verde,34.95,SKU605MV
2030,605,M,Marrón,15.09,SKU605MM
2031,606,L,Negro,-4.73,SKU606LN
2032,606,S,Blanco,49.61,SKU606SB
2033,606,M,Blanco,-14.69,SKU606MB
2034,606,S,Gris,10.51,SKU606SG
2035,607,XL,Azul,-6.43,SKU607XLA
2036,607,M,Gris,3.85,SKU607MG
2037,607,XL,Gris,34.27,SKU607XLG
2038,608,L,Rojo,-11.75,SKU608LR
2039,608,S,Azul,36.14,SKU608SA
2040,608,XS,Negro,26.59,SKU608XSN
2041,609,S,Beige,44.14,SKU609SB
2042,609,XS,Azul,14.26,SKU609XSA
2043,609,M,Verde,4.39,SKU609MV
2044,610,XS,Rojo,24.63,SKU610XSR
2045,610,XS,Marrón,13.53,SKU610XSM
2046,610,L,Rojo,12.24,SKU610LR
2047,610,XS,Negro,4.7,SKU610XSN
2048,610,S,Verde,19.15,SKU610SV
2049,611,L,Rojo,-6.85,SKU611LR
2050,611,XS,Rojo,38.92,SKU611XSR
2051,612,XS,Beige,-12.96,SKU612XSB
2052,612,XL,Rojo,15.9,SKU612XLR
2053,613,XS,Azul,49.24,SKU613XSA
2054,613,S,Rojo,37.25,SKU613SR
2055,614,M,Blanco,26.88,SKU614MB
2056,614,XS,Negro,38.29,SKU614XSN
2057,614,XS,Beige,32.32,SKU614XSB
2058,615,L,Blanco,8.17,SKU615LB
2059,615,L,Gris,-10.51,SKU615LG
2060,615,S,Blanco,29.34,SKU615SB
2061,615,S,Marrón,41.78,SKU615SM
2062,615,L,Azul,-14.67,SKU615LA
2063,616,S,Negro,2.66,SKU616SN
2064,616,XS,Rojo,18.88,SKU616XSR
2065,616,M,Marrón,48.92,SKU616MM
2066,616,S,Beige,24.25,SKU616SB
2067,616,S,Marrón,43.96,SKU616SM
2068,617,XS,Verde,-19.8,SKU617XSV
2069,617,S,Rojo,27.45,SKU617SR
2070,617,M,Blanco,12.62,SKU617MB
2071,617,XS,Rojo,19.95,SKU617XSR
2072,618,L,Beige,19.59,SKU618LB
2073,618,L,Verde,4.3,SKU618LV
2074,618,M,Blanco,-7.75,SKU618MB
2075,619,L,Blanco,-3.8,SKU619LB
2076,619,XL,Verde,17.37,SKU619XLV
2077,619,M,Beige,-6.66,SKU619MB
2078,619,S,Negro,12.79,SKU619SN
2079,620,M,Beige,38.73,SKU620MB
2080,620,XL,Rojo,-17.68,SKU620XLR
2081,620,XS,Blanco,46.4,SKU620XSB
2082,621,XL,Negro,42.27,SKU621XLN
2083,621,XS,Rojo,-4.69,SKU621XSR
2084,622,M,Gris,3.52,SKU622MG
2085,622,L,Beige,35.04,SKU622LB
2086,622,S,Negro,-4.27,SKU622SN
2087,622,XL,Rojo,11.08,SKU622XLR
2088,622,L,Gris,-0.58,SKU622LG
2089,623,S,Azul,35.94,SKU623SA
2090,623,L,Marrón,34.54,SKU623LM
2091,624,XL,Negro,11.02,SKU624XLN
2092,624,XS,Azul,-15.83,SKU624XSA
2093,625,S,Azul,25.86,SKU625SA
2094,625,M,Blanco,15.92,SKU625MB
2095,625,XL,Verde,18.49,SKU625XLV
2096,625,XS,Beige,-16.22,SKU625XSB
2097,626,L,Blanco,34.85,SKU626LB
2098,626,XS,Beige,25.16,SKU626XSB
2099,626,L,Azul,25.59,SKU626LA
2100,627,XS,Negro,10.58,SKU627XSN
2101,627,M,Rojo,34.7,SKU627MR
2102,628,XS,Rojo,49.32,SKU628XSR
2103,628,XS,Beige,-6.31,SKU628XSB
2104,628,L,Blanco,36.2,SKU628LB
2105,629,S,Gris,35.42,SKU629SG
2106,629,XL,Negro,25.79,SKU629XLN
2107,630,XS,Verde,-10.15,SKU630XSV
2108,630,XS,Gris,16.15,SKU630XSG
2109,631,S,Blanco,-17.18,SKU631SB
2110,631,L,Gris,5.95,SKU631LG
2111,631,M,Negro,5.69,SKU631MN
2112,631,M,Marrón,2.36,SKU631MM
2113,632,XL,Marrón,-14.4,SKU632XLM
2114,632,L,Negro,18.86,SKU632LN
2115,632,XL,Verde,6.43,SKU632XLV
2116,632,M,Blanco,-12.15,SKU632MB
2117,633,XL,Rojo,30.55,SKU633XLR
2118,633,XS,Negro,-8.19,SKU633XSN
2119,633,M,Azul,24.02,SKU633MA
2120,633,M,Blanco,6.67,SKU633MB
2121,633,XL,Azul,-10.05,SKU633XLA
2122,634,L,Marrón,23.82,SKU634LM
2123,634,XL,Blanco,-19.13,SKU634XLB
2124,634,S,Rojo,-14.9,SKU634SR
2125,635,L,Marrón,18.29,SKU635LM
2126,635,M,Azul,33.75,SKU635MA
2127,635,XL,Gris,-3.68,SKU635XLG
2128,636,XL,Blanco,23.44,SKU636XLB
2129,636,L,Verde,5.35,SKU636LV
2130,636,L,Blanco,8.42,SKU636LB
2131,636,XS,Negro,-13.66,SKU636XSN
2132,637,XS,Gris,29.65,SKU637XSG
2133,637,XS,Negro,7.44,SKU637XSN
2134,637,XS,Rojo,14.52,SKU637XSR
2135,637,M,Gris,25.9,SKU637MG
2136,637,L,Verde,-8.04,SKU637LV
2137,638,S,Rojo,43.35,SKU638SR
2138,638,XS,Rojo,30.72,SKU638XSR
2139,638,S,Verde,26.57,SKU638SV
2140,638,L,Blanco,-5.1,SKU638LB
2141,639,XL,Rojo,40.23,SKU639XLR
2142,639,L,Verde,-18.42,SKU639LV
2143,639,S,Blanco,44.7,SKU639SB
2144,639,XS,Gris,25.7,SKU639XSG
2145,640,L,Rojo,37.07,SKU640LR
2146,640,XS,Azul,-9.53,SKU640XSA
2147,640,L,Verde,43.77,SKU640LV
2148,640,M,Gris,9.47,SKU640MG
2149,641,XL,Gris,4.61,SKU641XLG
2150,641,XS,Negro,8.07,SKU641XSN
2151,641,L,Gris,45.03,SKU641LG
2152,641,L,Verde,43.83,SKU641LV
2153,641,L,Azul,1.41,SKU641LA
2154,642,M,Azul,24.09,SKU642MA
2155,642,S,Gris,25.08,SKU642SG
2156,642,M,Marrón,-13.32,SKU642MM
2157,642,L,Rojo,31.63,SKU642LR
2158,643,XL,Marrón,-3.05,SKU643XLM
2159,643,M,Marrón,-16.15,SKU643MM
2160,643,M,Blanco,0.82,SKU643MB
2161,643,XS,Negro,30.67,SKU643XSN
2162,644,M,Negro,11.27,SKU644MN
2163,644,XS,Gris,13.94,SKU644XSG
2164,644,M,Marrón,-4.43,SKU644MM
2165,644,XL,Azul,5.1,SKU644XLA
2166,644,XL,Gris,30.69,SKU644XLG
2167,645,XS,Blanco,10.73,SKU645XSB
2168,645,M,Verde,26.64,SKU645MV
2169,645,M,Beige,18.03,SKU645MB
2170,646,XS,Beige,19.04,SKU646XSB
2171,646,M,Verde,9.59,SKU646MV
2172,646,M,Beige,15.23,SKU646MB
2173,646,XS,Marrón,-7.65,SKU646XSM
2174,646,M,Negro,0.2,SKU646MN
2175,647,XS,Beige,24.05,SKU647XSB
2176,647,XS,Marrón,30.48,SKU647XSM
2177,647,M,Beige,47.38,SKU647MB
2178,648,M,Verde,-9.8,SKU648MV
2179,648,L,Rojo,36.3,SKU648LR
2180,649,S,Negro,14.6,SKU649SN
2181,649,L,Marrón,31.11,SKU649LM
2182,650,M,Gris,11.87,SKU650MG
2183,650,XL,Verde,-3.23,SKU650XLV
2184,650,XL,Azul,-3.62,SKU650XLA
2185,650,M,Beige,5.03,SKU650MB
2186,651,L,Negro,3.64,SKU651LN
2187,651,S,Rojo,-10.96,SKU651SR
2188,651,L,Marrón,28.26,SKU651LM
2189,652,XL,Blanco,38.07,SKU652XLB
2190,652,L,Blanco,13.39,SKU652LB
2191,652,XL,Gris,-17.11,SKU652XLG
2192,652,M,Beige,-0.1,SKU652MB
2193,653,L,Verde,-8.42,SKU653LV
2194,653,M,Gris,0.85,SKU653MG
2195,653,L,Marrón,-16.32,SKU653LM
2196,653,M,Azul,35.05,SKU653MA
2197,654,S,Negro,32.31,SKU654SN
2198,654,S,Beige,35.24,SKU654SB
2199,654,S,Gris,47.02,SKU654SG
2200,655,L,Gris,45.68,SKU655LG
2201,655,XL,Negro,30.37,SKU655XLN
2202,655,M,Blanco,33.08,SKU655MB
2203,655,XL,Rojo,3.24,SKU655XLR
2204,655,S,Verde,-8.16,SKU655SV
2205,656,XL,Beige,34.68,SKU656XLB
2206,656,M,Verde,14.68,SKU656MV
2207,657,S,Blanco,42.0,SKU657SB
2208,657,XL,Azul,7.19,SKU657XLA
2209,657,M,Negro,43.07,SKU657MN
2210,657,M,Blanco,49.37,SKU657MB
2211,657,S,Marrón,26.03,SKU657SM
2212,658,XS,Negro,36.46,SKU658XSN
2213,658,S,Azul,3.52,SKU658SA
2214,658,XS,Beige,-15.0,SKU658XSB
2215,658,XL,Gris,19.53,SKU658XLG
2216,659,M,Negro,-12.09,SKU659MN
2217,659,XS,Marrón,-12.57,SKU659XSM
2218,659,S,Gris,6.76,SKU659SG
2219,659,L,Azul,-0.97,SKU659LA
2220,659,S,Negro,4.64,SKU659SN
2221,660,XS,Beige,-1.3,SKU660XSB
2222,660,L,Marrón,16.22,SKU660LM
2223,660,S,Gris,-16.17,SKU660SG
2224,660,M,Gris,39.68,SKU660MG
2225,661,XL,Negro,-4.02,SKU661XLN
2226,661,M,Rojo,8.27,SKU661MR
2227,662,M,Azul,-9.94,SKU662MA
2228,662,M,Beige,7.06,SKU662MB
2229,662,S,Gris,18.48,SKU662SG
2230,662,M,Gris,-17.02,SKU662MG
2231,663,L,Azul,8.6,SKU663LA
2232,663,XL,Blanco,30.17,SKU663XLB
2233,663,L,Marrón,-1.76,SKU663LM
2234,664,S,Marrón,44.36,SKU664SM
2235,664,S,Beige,-1.72,SKU664SB
2236,664,M,Azul,-6.82,SKU664MA
2237,664,XS,Azul,4.23,SKU664XSA
2238,664,XL,Gris,-17.86,SKU664XLG
2239,665,XS,Negro,20.7,SKU665XSN
2240,665,L,Negro,40.83,SKU665LN
2241,665,M,Blanco,-16.51,SKU665MB
2242,666,M,Azul,-1.25,SKU666MA
2243,666,XS,Verde,1.64,SKU666XSV
2244,666,XS,Beige,34.17,SKU666XSB
2245,666,S,Azul,-13.25,SKU666SA
2246,666,L,Blanco,5.93,SKU666LB
2247,667,XL,Verde,17.42,SKU667XLV
2248,667,XL,Gris,-5.16,SKU667XLG
2249,667,M,Azul,-13.94,SKU667MA
2250,667,L,Negro,26.05,SKU667LN
2251,668,S,Blanco,24.08,SKU668SB
2252,668,XL,Blanco,14.57,SKU668XLB
2253,668,L,Blanco,45.29,SKU668LB
2254,669,M,Azul,11.19,SKU669MA
2255,669,S,Beige,17.18,SKU669SB
2256,670,L,Verde,41.07,SKU670LV
2257,670,XL,Gris,23.84,SKU670XLG
2258,671,XL,Rojo,48.6,SKU671XLR
2259,671,S,Rojo,43.21,SKU671SR
2260,671,L,Marrón,47.44,SKU671LM
2261,672,XL,Marrón,34.88,SKU672XLM
2262,672,M,Negro,34.93,SKU672MN
2263,673,XL,Gris,33.03,SKU673XLG
2264,673,M,Beige,23.65,SKU673MB
2265,673,S,Azul,6.17,SKU673SA
2266,673,S,Blanco,32.97,SKU673SB
2267,673,L,Beige,-7.7,SKU673LB
2268,674,XS,Marrón,24.23,SKU674XSM
2269,674,XS,Beige,23.1,SKU674XSB
2270,674,S,Gris,44.56,SKU674SG
2271,674,M,Beige,13.97,SKU674MB
2272,675,XS,Negro,6.42,SKU675XSN
2273,675,XS,Gris,20.56,SKU675XSG
2274,676,L,Beige,34.84,SKU676LB
2275,676,XL,Verde,18.88,SKU676XLV
2276,677,M,Marrón,-18.12,SKU677MM
2277,677,S,Marrón,-8.77,SKU677SM
2278,677,XS,Gris,42.76,SKU677XSG
2279,677,M,Beige,-10.99,SKU677MB
2280,677,XL,Marrón,32.9,SKU677XLM
2281,678,L,Blanco,-1.73,SKU678LB
2282,678,XL,Verde,-7.73,SKU678XLV
2283,679,XL,Gris,7.24,SKU679XLG
2284,679,S,Beige,-19.55,SKU679SB
2285,680,XS,Blanco,41.64,SKU680XSB
2286,680,M,Marrón,39.4,SKU680MM
2287,681,S,Beige,45.39,SKU681SB
2288,681,L,Azul,41.4,SKU681LA
2289,682,XL,Gris,-9.29,SKU682XLG
2290,682,L,Rojo,32.23,SKU682LR
2291,682,L,Negro,-5.9,SKU682LN
2292,683,L,Verde,21.06,SKU683LV
2293,683,XL,Gris,-19.08,SKU683XLG
2294,683,L,Negro,45.18,SKU683LN
2295,683,XS,Beige,-17.91,SKU683XSB
2296,683,S,Rojo,48.85,SKU683SR
2297,684,L,Rojo,-19.41,SKU684LR
2298,684,L,Verde,1.64,SKU684LV
2299,684,M,Blanco,-0.89,SKU684MB
2300,684,XS,Blanco,42.46,SKU684XSB
2301,685,XS,Azul,40.16,SKU685XSA
2302,685,XS,Marrón,-10.76,SKU685XSM
2303,685,S,Beige,41.95,SKU685SB
2304,685,XL,Gris,2.56,SKU685XLG
2305,685,M,Verde,-9.86,SKU685MV
2306,686,M,Rojo,-13.98,SKU686MR
2307,686,L,Marrón,4.06,SKU686LM
2308,686,L,Rojo,31.55,SKU686LR
2309,687,M,Marrón,49.28,SKU687MM
2310,687,S,Marrón,10.19,SKU687SM
2311,687,L,Rojo,-18.07,SKU687LR
2312,687,L,Azul,36.36,SKU687LA
2313,688,L,Azul,41.07,SKU688LA
2314,688,M,Blanco,20.35,SKU688MB
2315,688,S,Beige,7.03,SKU688SB
2316,689,XL,Beige,1.11,SKU689XLB
2317,689,S,Rojo,16.82,SKU689SR
2318,689,M,Gris,49.73,SKU689MG
2319,689,XS,Marrón,1.81,SKU689XSM
2320,689,L,Beige,49.25,SKU689LB
2321,690,M,Beige,0.18,SKU690MB
2322,690,M,Marrón,-0.59,SKU690MM
2323,690,XS,Marrón,-17.21,SKU690XSM
2324,690,XS,Rojo,-7.44,SKU690XSR
2325,690,XL,Blanco,6.35,SKU690XLB
2326,691,XS,Verde,-9.72,SKU691XSV
2327,691,M,Verde,5.39,SKU691MV
2328,692,L,Beige,33.24,SKU692LB
2329,692,M,Azul,12.78,SKU692MA
2330,692,S,Verde,49.28,SKU692SV
2331,692,XS,Marrón,-0.29,SKU692XSM
2332,693,M,Rojo,-9.82,SKU693MR
2333,693,XL,Azul,-5.35,SKU693XLA
2334,693,M,Azul,-17.46,SKU693MA
2335,694,L,Marrón,26.04,SKU694LM
2336,694,XL,Verde,17.83,SKU694XLV
2337,694,S,Marrón,-3.1,SKU694SM
2338,694,L,Blanco,36.75,SKU694LB
2339,695,S,Marrón,-10.0,SKU695SM
2340,695,XS,Gris,-15.19,SKU695XSG
2341,695,XL,Beige,24.67,SKU695XLB
2342,695,L,Negro,22.04,SKU695LN
2343,695,L,Marrón,46.42,SKU695LM
2344,696,M,Azul,0.97,SKU696MA
2345,696,XL,Beige,12.0,SKU696XLB
2346,696,XS,Gris,21.4,SKU696XSG
2347,696,XS,Azul,36.12,SKU696XSA
2348,697,M,Verde,1.86,SKU697MV
2349,697,L,Beige,-19.18,SKU697LB
2350,697,XS,Azul,21.56,SKU697XSA
2351,697,L,Verde,-8.39,SKU697LV
2352,698,M,Gris,43.19,SKU698MG
2353,698,L,Azul,-1.03,SKU698LA
2354,698,XL,Beige,16.1,SKU698XLB
2355,699,XL,Verde,1.24,SKU699XLV
2356,699,M,Verde,22.63,SKU699MV
2357,699,L,Negro,12.17,SKU699LN
2358,699,S,Negro,-10.89,SKU699SN
2359,700,S,Marrón,22.27,SKU700SM
2360,700,L,Rojo,28.98,SKU700LR
2361,700,L,Beige,1.45,SKU700LB
2362,701,XL,Gris,34.23,SKU701XLG
2363,701,L,Marrón,11.71,SKU701LM
2364,702,XS,Verde,-0.62,SKU702XSV
2365,702,S,Blanco,-4.72,SKU702SB
2366,703,M,Verde,9.15,SKU703MV
2367,703,S,Beige,27.62,SKU703SB
2368,703,M,Blanco,34.19,SKU703MB
2369,703,XS,Blanco,10.98,SKU703XSB
2370,704,M,Verde,8.52,SKU704MV
2371,704,S,Negro,19.13,SKU704SN
2372,704,XL,Beige,-9.58,SKU704XLB
2373,705,M,Blanco,48.04,SKU705MB
2374,705,XL,Beige,49.22,SKU705XLB
2375,705,XS,Negro,35.7,SKU705XSN
2376,706,XL,Azul,40.3,SKU706XLA
2377,706,XL,Gris,-12.0,SKU706XLG
2378,706,S,Verde,12.34,SKU706SV
2379,706,XS,Rojo,24.01,SKU706XSR
2380,706,M,Rojo,-17.7,SKU706MR
2381,707,XL,Negro,-10.31,SKU707XLN
2382,707,XS,Azul,42.68,SKU707XSA
2383,707,XS,Negro,25.1,SKU707XSN
2384,707,L,Marrón,2.64,SKU707LM
2385,707,L,Rojo,38.84,SKU707LR
2386,708,XS,Beige,33.54,SKU708XSB
2387,708,L,Marrón,40.65,SKU708LM
2388,708,XL,Beige,-18.41,SKU708XLB
2389,708,M,Gris,-0.89,SKU708MG
2390,709,L,Rojo,40.64,SKU709LR
2391,709,L,Azul,-8.45,SKU709LA
2392,709,S,Beige,20.65,SKU709SB
2393,710,S,Azul,6.07,SKU710SA
2394,710,XS,Blanco,19.27,SKU710XSB
2395,710,XL,Beige,5.23,SKU710XLB
2396,710,S,Marrón,10.84,SKU710SM
2397,711,XS,Rojo,-8.98,SKU711XSR
2398,711,S,Negro,-1.21,SKU711SN
2399,711,S,Verde,-3.47,SKU711SV
2400,712,XS,Verde,47.84,SKU712XSV
2401,712,XS,Negro,32.64,SKU712XSN
2402,712,L,Blanco,16.1,SKU712LB
2403,713,S,Blanco,40.07,SKU713SB
2404,713,L,Verde,6.85,SKU713LV
2405,713,L,Gris,-11.11,SKU713LG
2406,714,L,Negro,45.85,SKU714LN
2407,714,L,Rojo,8.1,SKU714LR
2408,715,M,Gris,27.26,SKU715MG
2409,715,L,Gris,49.55,SKU715LG
2410,715,S,Beige,46.75,SKU715SB
2411,715,XL,Gris,-2.84,SKU715XLG
2412,715,L,Beige,48.15,SKU715LB
2413,716,L,Marrón,-12.71,SKU716LM
2414,716,M,Gris,46.22,SKU716MG
2415,716,M,Blanco,13.71,SKU716MB
2416,717,M,Beige,4.5,SKU717MB
2417,717,S,Negro,31.03,SKU717SN
2418,717,L,Blanco,1.12,SKU717LB
2419,717,L,Rojo,1.63,SKU717LR
2420,717,S,Marrón,44.18,SKU717SM
2421,718,XL,Verde,17.1,SKU718XLV
2422,718,XS,Blanco,34.14,SKU718XSB
2423,718,XS,Verde,-7.13,SKU718XSV
2424,718,L,Marrón,1.31,SKU718LM
2425,719,S,Negro,-2.99,SKU719SN
